,company_name,category_list,funding_total_usd,status,country_code,state_code,funding_rounds,first_funding_at,last_funding_at,homepage_url_new,time_bw_first_rounds,avg_time_bw_rounds,avg_raised_usd,avg_time_bw_rounds_float,time_bw_first_rounds_float,status_new,investor_count,cat_new,Region
135,ActX,biotechnology,2670394.0,operating,USA,WA,2,2014-01-12,2014-07-18,1,187 days 00:00:00.000000000,187 days 00:00:00.000000000,1335197.0,187.0,187,1,1.0,biotech,West
136,Acucela,biotechnology,439603.0,operating,USA,WA,1,2009-09-04,2009-09-04,1,0 days 00:00:00.000000000,,439603.0,0.0,0,0,1.0,biotech,West
137,AcuFocus,health care,104000000.0,operating,USA,CA,4,2007-01-16,2014-09-03,1,10 days 00:00:00.000000000,929 days 00:00:00.000000000,34666666.666666664,929.0,10,1,9.0,healthcare,West
138,Acuity Medical International,health care,1500321.0,operating,USA,MN,1,2010-09-30,2010-09-30,1,0 days 00:00:00.000000000,,1500321.0,0.0,0,0,1.0,healthcare,Midwest
139,Acuity Pharmaceuticals,health care|pharmaceuticals|technology,15000000.0,acquired,USA,PA,1,2004-10-07,2004-10-07,1,0 days 00:00:00.000000000,,15000000.0,0.0,0,1,6.0,medical/pharma,Northeast
140,Autism Acumen,medical|video,50000.0,operating,USA,CA,1,2014-08-18,2014-08-18,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,West
141,Acumen Pharmaceuticals,biotechnology|health diagnostics,2200000.0,operating,USA,CA,2,2006-08-17,2013-05-15,1,2463 days 00:00:00.000000000,2463 days 00:00:00.000000000,1100000.0,2463.0,2463,0,1.0,healthcare,West
142,Acupera,health care,10000000.0,operating,USA,CA,3,2011-08-01,2014-08-12,1,836 days 00:00:00.000000000,553 days 12:00:00.000000000,3333333.3333333335,553.0,836,1,2.0,healthcare,West
143,Acura Pharmaceuticals,biotechnology,10300000.0,ipo,USA,IL,2,2013-12-31,2014-08-27,1,239 days 00:00:00.000000000,239 days 00:00:00.000000000,5150000.0,239.0,239,1,1.0,biotech,Midwest
144,Acurian,medical|pharmaceuticals|service providers,27000000.0,operating,USA,PA,1,2001-03-28,2001-03-28,1,0 days 00:00:00.000000000,,27000000.0,0.0,0,1,2.0,medical/pharma,Northeast
145,Acusphere,biotechnology|pharmaceuticals,10000000.0,ipo,USA,MA,2,2011-07-07,2012-02-23,1,231 days 00:00:00.000000000,231 days 00:00:00.000000000,5000000.0,231.0,231,1,1.0,medical/pharma,Northeast
146,Acustream,health care,2000000.0,operating,USA,CO,1,2013-10-16,2013-10-16,1,0 days 00:00:00.000000000,,2000000.0,0.0,0,1,1.0,healthcare,West
147,Acutus Medical,biotechnology,63176464.0,operating,USA,CA,5,2011-08-08,2014-09-30,1,53 days 00:00:00.000000000,287 days 06:00:00.000000000,12635292.8,287.0,53,1,4.0,biotech,West
148,Acylin Therapeutics,biotechnology,6400000.0,operating,USA,WA,2,2011-01-11,2012-06-04,1,510 days 00:00:00.000000000,510 days 00:00:00.000000000,3200000.0,510.0,510,0,4.0,biotech,West
149,AD PathLabs,health care|medical|technology,8900000.0,closed,USA,CA,1,2003-02-10,2003-02-10,0,0 days 00:00:00.000000000,,8900000.0,0.0,0,0,3.0,medical/pharma,West
150,Adagio Medical,health care,6637111.0,operating,USA,CA,2,2013-03-29,2014-08-19,1,508 days 00:00:00.000000000,508 days 00:00:00.000000000,3318555.5,508.0,508,1,1.0,healthcare,West
151,Adamas Pharmaceuticals,health care,82000000.0,ipo,USA,CA,4,2005-05-01,2009-10-01,1,827 days 00:00:00.000000000,538 days 00:00:00.000000000,20500000.0,538.0,827,1,4.0,healthcare,West
152,Adamis Pharmaceuticals,biotechnology,16377078.0,ipo,USA,CA,5,2012-04-06,2014-08-20,1,94 days 00:00:00.000000000,216 days 12:00:00.000000000,3275415.6,216.0,94,1,1.0,biotech,West
153,Adapta Medical,health care,225000.0,operating,USA,CO,2,2009-05-29,2011-01-10,1,591 days 00:00:00.000000000,591 days 00:00:00.000000000,112500.0,591.0,591,0,1.0,healthcare,West
154,Adaptive Biotechnologies,bio-pharm|biotechnology|health care,401499480.0,operating,USA,WA,5,2013-09-13,2015-05-07,1,206 days 00:00:00.000000000,150 days 06:00:00.000000000,80299896.0,150.0,206,1,5.0,healthcare,West
155,Adaptive Symbiotic Technologies,biotechnology,1099000.0,operating,USA,WA,1,2014-08-28,2014-08-28,1,0 days 00:00:00.000000000,,1099000.0,0.0,0,1,1.0,biotech,West
156,Adaptive TCR,biotechnology|health diagnostics,10350000.0,closed,USA,WA,2,2010-03-26,2011-06-10,1,441 days 00:00:00.000000000,441 days 00:00:00.000000000,5175000.0,441.0,441,0,1.0,healthcare,West
157,Adartis Animal Health,biotechnology|medical,50000.0,operating,USA,VA,1,2014-01-16,2014-01-16,1,0 days 00:00:00.000000000,,0.0,0.0,0,1,1.0,medical/pharma,South
158,Adarza BioSystems,biotechnology|health diagnostics,7250000.0,operating,USA,MO,4,2013-04-17,2014-10-02,1,92 days 00:00:00.000000000,177 days 16:00:00.000000000,2416666.6666666665,177.0,92,1,5.0,healthcare,Midwest
159,AdCare Health Systems,biotechnology|health care,36043700.0,ipo,USA,GA,7,2009-12-14,2015-04-13,1,323 days 00:00:00.000000000,324 days 08:00:00.000000000,5149100.0,324.0,323,1,1.0,healthcare,South
160,Addapp,fitness|health and wellness|health care|personal health|software,1800000.0,operating,USA,CA,1,2014-04-04,2014-04-04,1,0 days 00:00:00.000000000,,1800000.0,0.0,0,1,1.0,healthcare,West
161,Addiction Campuses of America,health care,6800000.0,operating,USA,TN,3,2014-05-28,2015-05-15,1,148 days 00:00:00.000000000,176 days 00:00:00.000000000,3400000.0,176.0,148,1,5.0,healthcare,South
162,Addus HealthCare,health and wellness|health care,1240000.0,ipo,USA,IL,1,2010-08-10,2010-08-10,1,0 days 00:00:00.000000000,,1240000.0,0.0,0,1,1.0,healthcare,Midwest
163,Adenios,biotechnology,810000.0,operating,USA,NY,1,2010-02-16,2010-02-16,1,0 days 00:00:00.000000000,,810000.0,0.0,0,0,1.0,biotech,Northeast
164,ADFLOW Health Networks,health and wellness,2500190.0,closed,USA,PA,1,2011-05-18,2011-05-18,1,0 days 00:00:00.000000000,,2500190.0,0.0,0,0,1.0,healthcare,Northeast
165,Adhere2Care,health and wellness,300000.0,closed,USA,GA,1,2012-03-29,2012-03-29,1,0 days 00:00:00.000000000,,300000.0,0.0,0,0,1.0,healthcare,South
166,AdhereTech,health care|medical devices,2350000.0,operating,USA,NY,2,2011-07-19,2014-07-09,1,1086 days 00:00:00.000000000,1086 days 00:00:00.000000000,1175000.0,1086.0,1086,1,1.0,medical devices,Northeast
167,Adherex Technologies,biotechnology,3500000.0,operating,USA,NC,2,2003-12-04,2013-11-27,1,3646 days 00:00:00.000000000,3646 days 00:00:00.000000000,1750000.0,3646.0,3646,1,1.0,biotech,South
168,Adherial,health and wellness|health care information technology|mobile,560000.0,operating,USA,OR,2,2014-11-30,2015-01-30,1,61 days 00:00:00.000000000,61 days 00:00:00.000000000,280000.0,61.0,61,1,1.0,healthcare,West
169,Adheron Therapeutics,biotechnology,1500000.0,acquired,USA,CA,1,2015-07-31,2015-07-31,1,0 days 00:00:00.000000000,,1500000.0,0.0,0,1,1.0,biotech,West
170,Adhezion Biomedical,biotechnology,4035000.0,operating,USA,PA,3,2010-02-25,2012-07-25,1,329 days 00:00:00.000000000,440 days 12:00:00.000000000,1345000.0,440.0,329,0,1.0,biotech,Northeast
171,Adial Pharmaceuticals,biotechnology,6731042.0,operating,USA,VA,2,2011-03-16,2013-10-02,1,931 days 00:00:00.000000000,931 days 00:00:00.000000000,3365521.0,931.0,931,1,1.0,biotech,South
172,Adiana,biotechnology,23000000.0,acquired,USA,CA,1,2005-08-25,2005-08-25,1,0 days 00:00:00.000000000,,23000000.0,0.0,0,1,9.0,biotech,West
173,Adicet Bio,biotechnology,14625000.0,operating,USA,NY,1,2015-08-26,2015-08-26,0,0 days 00:00:00.000000000,,14625000.0,0.0,0,1,1.0,biotech,Northeast
174,AdiCyte,biotechnology,2649402.0,operating,USA,AZ,2,2012-01-23,2013-03-12,1,414 days 00:00:00.000000000,414 days 00:00:00.000000000,1324701.0,414.0,414,0,1.0,biotech,West
175,Adient Health,health care,458912.0,operating,USA,CA,1,2009-03-30,2009-03-30,0,0 days 00:00:00.000000000,,458912.0,0.0,0,0,1.0,healthcare,West
176,Adimab,biotechnology,45282384.0,operating,USA,NH,9,2007-07-16,2012-04-03,1,4 days 00:00:00.000000000,215 days 09:00:00.000000000,5660298.0,215.0,4,0,5.0,biotech,Northeast
177,Adjudica,enterprise software|facebook applications|medical|software|technology|weddings,550000.0,operating,USA,MO,2,2010-01-01,2011-09-01,1,608 days 00:00:00.000000000,608 days 00:00:00.000000000,275000.0,608.0,608,0,2.0,medical/pharma,Midwest
178,Adlyfe,biotechnology,8300000.0,operating,USA,MD,2,2006-01-17,2013-02-20,1,2591 days 00:00:00.000000000,2591 days 00:00:00.000000000,4150000.0,2591.0,2591,0,3.0,biotech,South
179,ADMA Biologics,biotechnology,46500000.0,ipo,USA,NJ,3,2013-10-23,2014-12-15,1,127 days 00:00:00.000000000,209 days 00:00:00.000000000,15500000.0,209.0,127,1,1.0,biotech,Northeast
180,Admera,health and wellness|health care|medical,50000.0,operating,USA,NJ,1,2015-04-07,2015-04-07,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,Northeast
181,Admittance Technologies,health care,5886000.0,operating,USA,TX,2,2013-01-19,2015-06-24,1,886 days 00:00:00.000000000,886 days 00:00:00.000000000,2943000.0,886.0,886,1,3.0,healthcare,South
182,Adnavance Technologies,biotechnology,7588201.0,closed,USA,CA,2,2005-11-29,2008-02-26,1,819 days 00:00:00.000000000,819 days 00:00:00.000000000,3794100.5,819.0,819,0,5.0,biotech,West
183,Adnexus,biotechnology|health care|medical|therapeutics,55500000.0,acquired,USA,MA,3,2003-01-01,2007-08-07,1,1272 days 00:00:00.000000000,839 days 12:00:00.000000000,18500000.0,839.0,1272,1,5.0,medical/pharma,Northeast
184,Adnoviv,industrial|medical|security|sensors,25000.0,operating,USA,HI,1,2015-02-13,2015-02-13,1,0 days 00:00:00.000000000,,25000.0,0.0,0,1,1.0,medical/pharma,West
185,Adreima,health care|hospitals|medical,50000.0,operating,USA,AZ,1,2013-08-20,2013-08-20,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,3.0,medical/pharma,West
186,Aduro BioTech,biotechnology,143380947.0,ipo,USA,CA,8,2009-11-17,2015-01-05,1,143 days 00:00:00.000000000,267 days 20:34:17.142857144,17922618.375,267.0,143,1,4.0,biotech,West
187,Advance Health,health care|information technology|medical|pharmaceuticals,40000000.0,operating,USA,VA,1,2015-01-27,2015-01-27,1,0 days 00:00:00.000000000,,40000000.0,0.0,0,1,3.0,medical/pharma,South
188,ADVANCE Medical,health care,26000000.0,operating,USA,CA,2,2011-05-31,2013-09-04,0,827 days 00:00:00.000000000,827 days 00:00:00.000000000,13000000.0,827.0,827,1,3.0,healthcare,West
189,Advanced Animal Diagnostics,biotechnology|health diagnostics,32000000.0,operating,USA,NC,3,2011-03-15,2014-12-08,1,757 days 00:00:00.000000000,682 days 00:00:00.000000000,10666666.666666666,682.0,757,1,4.0,healthcare,South
190,Advanced BioEnergy,biotechnology,7746327.0,operating,USA,MN,1,2009-12-30,2009-12-30,1,0 days 00:00:00.000000000,,7746327.0,0.0,0,0,1.0,biotech,Midwest
191,Advanced BioHealing,biotechnology,33500000.0,acquired,USA,CT,2,2005-11-21,2007-02-27,1,463 days 00:00:00.000000000,463 days 00:00:00.000000000,16750000.0,463.0,463,1,5.0,biotech,Northeast
192,Advanced Biomedical Technologies,biotechnology,205250.0,operating,USA,NY,1,2011-01-08,2011-01-08,0,0 days 00:00:00.000000000,,205250.0,0.0,0,0,1.0,biotech,Northeast
193,Advanced BioNutrition,biotechnology,17060275.0,operating,USA,MD,4,2005-01-14,2011-05-25,1,893 days 00:00:00.000000000,774 days 00:00:00.000000000,4265068.75,774.0,893,1,6.0,biotech,South
194,Advanced Brain Monitoring,health care,836778.0,operating,USA,CA,1,2009-04-07,2009-04-07,1,0 days 00:00:00.000000000,,836778.0,0.0,0,0,1.0,healthcare,West
195,Advanced Cardiac Therapeutics,biotechnology,12300000.0,closed,USA,CA,2,2010-01-11,2014-04-21,1,1561 days 00:00:00.000000000,1561 days 00:00:00.000000000,6150000.0,1561.0,1561,0,2.0,biotech,West
196,Advanced Catheter Therapies,biotechnology|health care|life sciences,14350000.0,operating,USA,TN,5,2011-09-29,2015-03-17,1,611 days 00:00:00.000000000,316 days 06:00:00.000000000,2870000.0,316.0,611,1,5.0,medical/pharma,South
197,Advanced Cell Diagnostics,biotechnology|health diagnostics,40800000.0,operating,USA,CA,4,2009-09-03,2015-06-18,1,1155 days 00:00:00.000000000,704 days 16:00:00.000000000,10200000.0,704.0,1155,1,6.0,healthcare,West
198,Advanced Cell Technology,biotechnology,57777000.0,ipo,USA,CA,3,2009-11-12,2014-07-03,1,416 days 00:00:00.000000000,847 days 00:00:00.000000000,19259000.0,847.0,416,1,1.0,biotech,West
199,Advanced Cooling Therapy,medical devices,4500000.0,operating,USA,IL,2,2014-08-21,2015-07-09,1,322 days 00:00:00.000000000,322 days 00:00:00.000000000,2250000.0,322.0,322,1,3.0,medical devices,Midwest
200,Advanced fPAT Imaging,medical,100000.0,operating,USA,FL,1,2013-11-13,2013-11-13,1,0 days 00:00:00.000000000,,100000.0,0.0,0,1,1.0,medical/pharma,South
201,Advanced ICU Care,health care,17825489.0,operating,USA,MO,4,2010-01-06,2015-07-29,1,191 days 00:00:00.000000000,676 days 16:00:00.000000000,4456372.25,676.0,191,1,4.0,healthcare,Midwest
202,Advanced Imaging Technologies,biotechnology,440000.0,operating,USA,WA,1,2009-05-20,2009-05-20,1,0 days 00:00:00.000000000,,440000.0,0.0,0,0,1.0,biotech,West
203,Advanced Life Wellness Institute,health and wellness,167000.0,operating,USA,TX,1,2012-06-19,2012-06-19,1,0 days 00:00:00.000000000,,167000.0,0.0,0,0,1.0,healthcare,South
204,ADVANCED MEDICAL ISOTOPE,biotechnology,525000.0,operating,USA,WA,1,2013-05-03,2013-05-03,1,0 days 00:00:00.000000000,,525000.0,0.0,0,0,1.0,biotech,West
205,Advanced Orthopedic Technologies,fitness|health care|medical|technology,250000.0,operating,USA,CT,1,2009-04-27,2009-04-27,0,0 days 00:00:00.000000000,,250000.0,0.0,0,0,1.0,medical/pharma,Northeast
206,Advanced Patient Care,health care,200000.0,operating,USA,MA,2,2010-10-21,2011-07-15,1,267 days 00:00:00.000000000,267 days 00:00:00.000000000,100000.0,267.0,267,0,1.0,healthcare,Northeast
207,Advanced Personalized Diagnostics,health diagnostics|medical,50000.0,operating,USA,VA,1,2012-12-19,2012-12-19,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,0,1.0,medical/pharma,South
208,Advanced Plasma Therapies,biotechnology,500000.0,operating,USA,NJ,1,2013-04-08,2013-04-08,1,0 days 00:00:00.000000000,,500000.0,0.0,0,0,1.0,biotech,Northeast
209,Advanced Practice Strategies,internet|knowledge management|medical,12000000.0,operating,USA,MA,1,2015-03-31,2015-03-31,1,0 days 00:00:00.000000000,,12000000.0,0.0,0,1,2.0,medical/pharma,Northeast
210,Advanced Proteome Therapeutics,biotechnology,2077950.0,operating,USA,MA,5,2010-11-08,2013-02-28,1,483 days 00:00:00.000000000,210 days 18:00:00.000000000,415590.0,210.0,483,0,1.0,biotech,Northeast
211,Advanced Surgical Concepts,health and wellness,798542.0,operating,USA,LA,2,2010-08-17,2011-02-07,1,174 days 00:00:00.000000000,174 days 00:00:00.000000000,399271.0,174.0,174,0,1.0,healthcare,South
212,Advanced TeleSensors,fitness|health and wellness|health care|medical devices|security,250000.0,operating,USA,CA,1,2010-01-01,2010-01-01,1,0 days 00:00:00.000000000,,250000.0,0.0,0,0,1.0,medical devices,West
213,AdvanDx,biotechnology,39700000.0,acquired,USA,MA,5,2007-09-18,2015-03-17,1,755 days 00:00:00.000000000,684 days 06:00:00.000000000,7940000.0,684.0,755,1,3.0,biotech,Northeast
214,Advantagene,biotechnology,500000.0,operating,USA,MA,1,2011-05-25,2011-05-25,1,0 days 00:00:00.000000000,,500000.0,0.0,0,0,1.0,biotech,Northeast
215,Advaxis,biotechnology,98537423.0,ipo,USA,NJ,8,2009-10-01,2015-08-26,1,302 days 00:00:00.000000000,307 days 20:34:17.142857144,12317177.875,307.0,302,1,1.0,biotech,Northeast
216,Advenchen Laboratories,biotechnology,4475000.0,operating,USA,CA,1,2010-05-20,2010-05-20,1,0 days 00:00:00.000000000,,4475000.0,0.0,0,0,1.0,biotech,West
217,Advent Health Partners,biotechnology,1500000.0,operating,USA,TN,1,2011-01-19,2011-01-19,1,0 days 00:00:00.000000000,,1500000.0,0.0,0,0,1.0,biotech,South
218,ADVENTRX Pharmaceuticals,biotechnology,22500000.0,operating,USA,CA,1,2011-01-07,2011-01-07,1,0 days 00:00:00.000000000,,22500000.0,0.0,0,0,1.0,biotech,West
219,Adventure to Fitness,education|fitness|health and wellness|kids|recipes,1500000.0,operating,USA,NY,1,2014-10-09,2014-10-09,1,0 days 00:00:00.000000000,,1500000.0,0.0,0,1,1.0,healthcare,Northeast
220,Advera Health Analytics,big data analytics|health and wellness|health care information technology|pharmaceuticals,2000000.0,operating,USA,CA,1,2014-04-16,2014-04-16,1,0 days 00:00:00.000000000,,2000000.0,0.0,0,1,3.0,medical/pharma,West
221,Advion Inc.,biotechnology,1500000.0,operating,USA,NY,1,2014-06-30,2014-06-30,1,0 days 00:00:00.000000000,,1500000.0,0.0,0,1,1.0,biotech,Northeast
222,Advocate Health Care,health and wellness,18000000.0,operating,USA,IL,1,2013-10-03,2013-10-03,1,0 days 00:00:00.000000000,,18000000.0,0.0,0,1,1.0,healthcare,Midwest
223,Adynxx,biotechnology,7540560.0,operating,USA,CA,3,2010-08-03,2012-07-01,1,161 days 00:00:00.000000000,349 days 00:00:00.000000000,2513520.0,349.0,161,0,1.0,biotech,West
224,AEGEA Medical,biotechnology,55367098.0,operating,USA,CA,3,2011-05-25,2015-05-04,1,726 days 00:00:00.000000000,720 days 00:00:00.000000000,18455699.333333332,720.0,726,1,7.0,biotech,West
225,Aegerion Pharmaceuticals,biotechnology|health care,19814760.0,ipo,USA,MA,2,2010-06-28,2010-10-11,1,105 days 00:00:00.000000000,105 days 00:00:00.000000000,9907380.0,105.0,105,1,1.0,healthcare,Northeast
226,Aeglea BioTherapeutics,biotechnology|health care|therapeutics,68000000.0,operating,USA,TX,3,2014-01-09,2015-03-23,1,28 days 00:00:00.000000000,219 days 00:00:00.000000000,22666666.666666668,219.0,28,1,7.0,medical/pharma,South
227,AEOLUS PHARMACEUTICALS,biotechnology,11755550.0,operating,USA,CA,6,2009-04-06,2013-03-05,1,183 days 00:00:00.000000000,285 days 19:12:00.000000000,1959258.3333333333,285.0,183,0,1.0,biotech,West
228,Aequus Technologies,health and wellness,14727601.0,operating,USA,NY,1,2009-10-19,2009-10-19,0,0 days 00:00:00.000000000,,14727601.0,0.0,0,0,1.0,healthcare,Northeast
229,Aerial BioPharma,biotechnology,19500000.0,operating,USA,NC,3,2012-07-12,2013-02-20,1,91 days 00:00:00.000000000,111 days 12:00:00.000000000,6500000.0,111.0,91,0,1.0,biotech,South
230,Aerie Pharmaceuticals,biotechnology,253614965.0,ipo,USA,NJ,5,2010-09-01,2014-09-09,1,187 days 00:00:00.000000000,367 days 06:00:00.000000000,50722993.0,367.0,187,1,6.0,biotech,Northeast
231,Aerin Medical,biotechnology,7473123.0,operating,USA,CA,4,2011-12-12,2015-09-02,1,305 days 00:00:00.000000000,453 days 08:00:00.000000000,1868280.75,453.0,305,1,1.0,biotech,West
232,Aeromics,biotechnology,1349360.0,closed,USA,OH,1,2014-03-20,2014-03-20,1,0 days 00:00:00.000000000,,1349360.0,0.0,0,0,1.0,biotech,Midwest
233,Aerovance,biotechnology,120500000.0,closed,USA,CA,5,2007-03-28,2011-03-21,1,366 days 00:00:00.000000000,363 days 12:00:00.000000000,24100000.0,363.0,366,0,10.0,biotech,West
234,AerovectRx,health care|medical|therapeutics,1200000.0,closed,USA,GA,5,2006-09-08,2009-01-15,1,264 days 00:00:00.000000000,215 days 00:00:00.000000000,1200000.0,215.0,264,0,3.0,medical/pharma,South
235,Aerpio Therapeutics,biotechnology,63000000.0,operating,USA,OH,4,2012-01-05,2014-04-23,1,238 days 00:00:00.000000000,279 days 16:00:00.000000000,15750000.0,279.0,238,1,8.0,biotech,Midwest
236,AesRx,biotechnology,3455150.0,operating,USA,MA,3,2011-06-30,2013-12-10,1,679 days 00:00:00.000000000,447 days 00:00:00.000000000,1151716.6666666667,447.0,679,1,1.0,biotech,Northeast
237,Aethlon Medical,health care,17681234.0,ipo,USA,CA,12,2009-07-10,2015-06-24,1,45 days 00:00:00.000000000,197 days 17:27:16.363636364,1473436.1666666667,197.0,45,1,1.0,healthcare,West
238,Aethon,health care,35668990.0,operating,USA,PA,8,2005-11-30,2015-10-11,1,1479 days 00:00:00.000000000,514 days 13:42:51.428571432,4458623.75,514.0,1479,1,6.0,healthcare,Northeast
239,Afferent Pharmaceuticals,biotechnology,89200000.0,operating,USA,CA,7,2003-08-29,2015-07-08,1,0 days 00:00:00.000000000,721 days 20:00:00.000000000,12742857.142857144,721.0,0,1,11.0,biotech,West
240,Affinergy,biotechnology,3000000.0,operating,USA,NC,1,2006-03-08,2006-03-08,1,0 days 00:00:00.000000000,,3000000.0,0.0,0,0,4.0,biotech,South
241,Affinimark Technologies,biotechnology,1359394.0,operating,USA,CT,1,2010-10-13,2010-10-13,1,0 days 00:00:00.000000000,,1359394.0,0.0,0,0,2.0,biotech,Northeast
242,Affinity Therapeutics,biotechnology,400000.0,operating,USA,OH,1,2014-01-09,2014-01-09,1,0 days 00:00:00.000000000,,400000.0,0.0,0,1,1.0,biotech,Midwest
243,Affinium Pharmaceuticals,biotechnology|health care|pharmaceuticals,81800000.0,acquired,USA,TX,5,2007-03-26,2013-09-11,1,1152 days 00:00:00.000000000,590 days 06:00:00.000000000,16360000.0,590.0,1152,1,5.0,medical/pharma,South
